player_id,player,team_id,team,number,status,position,position_category,height,weight,age,college
1476,Cole Swider,20,Miami Heat,21.0,ACT,PF,F,"6' 8""",220.0,"May 8, 1999",Syracuse
1477,Jamaree Bouyea,28,San Antonio Spurs,15.0,ACT,SG,G,"6' 2""",180.0,"June 27, 1999",San Francisco
1478,Jabari Smith,15,Houston Rockets,10.0,ACT,C,C,"6' 11""",220.0,"May 13, 2003",Auburn
1479,Tari Eason,15,Houston Rockets,17.0,QUES,C,C,"6' 8""",215.0,"May 10, 2001",LSU
1480,Kellan Grady,16,Denver Nuggets,34.0,INACT,G,G,"6' 5""",205.0,"September 11, 1997",Kentucky
1481,Grant Golden,16,Denver Nuggets,35.0,INACT,F,F,"6' 10""",255.0,"January 15, 1998",Richmond
1482,Lucas Williamson,23,Los Angeles Clippers,12.0,INACT,G,G,"6' 4""",205.0,"January 28, 1999",Loyola Chicago
1483,Tyson Etienne,5,Atlanta Hawks,25.0,INACT,G,G,"6' 2""",203.0,"September 17, 1999",Wichita State
1484,Isaiah Whaley,27,Charlotte Hornets,55.0,INACT,PF,F,"6' 9""",225.0,"March 26, 1998",UConn
1485,Michael Devoe,3,Utah Jazz,0.0,INACT,PG,G,"6' 4""",183.0,"December 17, 1999",Georgia Tech
1486,LiAngelo Ball,27,Charlotte Hornets,18.0,INACT,G,G,"6' 5""",215.0,"November 24, 1998",UCLA
1487,Jalen Crutcher,9,New Orleans Pelicans,10.0,INACT,PG,G,"6' 2""",175.0,"July 18, 1999",Dayton
1488,Adonis Arms,24,Phoenix Suns,52.0,INACT,SF,F,"6' 5""",200.0,"June 26, 1998",Texas Tech
1489,Jaylen Sims,27,Charlotte Hornets,30.0,INACT,SG,G,"6' 6""",210.0,"December 11, 1998",UNC Wilmington
1490,Anthony Duruji,27,Charlotte Hornets,14.0,INACT,PF,F,"6' 7""",209.0,"July 22, 1998",Florida
1491,RaiQuan Gray,28,San Antonio Spurs,41.0,ACT,C,C,"6' 7""",260.0,"July 7, 1999",Florida State
1492,Sacha Killeya-Jones,13,Oklahoma City Thunder,,INACT,PF,F,"6' 11""",220.0,"August 10, 1998",North Carolina State
1493,Stanley Umude,26,Detroit Pistons,17.0,QUES,SF,F,"6' 6""",210.0,"April 12, 1999",Arkansas
1494,Jules Bernard,29,Washington Wizards,14.0,ACT,SF,F,"6' 6""",205.0,"January 21, 2000",UCLA
1495,Javante McCoy,12,Los Angeles Lakers,28.0,INACT,SG,G,"6' 5""",180.0,"January 24, 1998",Boston University
1496,Nate Pierre-Louis,12,Los Angeles Lakers,94.0,INACT,SG,G,"6' 4""",205.0,"December 23, 1998",Temple
1498,Pierria Henry,15,Houston Rockets,7.0,INACT,SG,G,"6' 5""",197.0,"January 20, 1993",Charlotte
1499,Donovan Williams,5,Atlanta Hawks,4.0,INACT,SF,F,"6' 6""",190.0,"September 6, 2001",UNLV
1500,Ibou Badji,10,Portland Trail Blazers,41.0,ACT,C,C,"7' 0""",240.0,"October 13, 2002",
1501,Keaton Wallace,5,Atlanta Hawks,22.0,INACT,PG,G,"6' 3""",185.0,"February 26, 1999",UTSA
1502,Xavier Cooks,29,Washington Wizards,12.0,INACT,C,C,"6' 8""",183.0,"August 19, 1995",Winthrop
1503,Jeenathan Williams,15,Houston Rockets,19.0,ACT,PG,G,"6' 5""",205.0,"February 12, 1999",Buffalo
1504,Justin Minaya,10,Portland Trail Blazers,24.0,ACT,PF,F,"6' 5""",205.0,"March 26, 1999",Providence
1505,Chance Comanche,10,Portland Trail Blazers,50.0,INACT,C,C,"6' 11""",215.0,"April 14, 1996",Arizona
1506,Jordan Walsh,6,Boston Celtics,27.0,ACT,PF,F,"6' 6""",205.0,"March 3, 2004",Arkansas
1507,Jacob Toppin,8,New York Knicks,0.0,ACT,PF,F,"6' 8""",200.0,"May 8, 2000",Kentucky
1508,Jaylen Martin,18,Brooklyn Nets,16.0,QUES,SF,F,"6' 6""",216.0,"January 28, 2004",
1509,Dariq Whitehead,18,Brooklyn Nets,0.0,QUES,SG,G,"6' 6""",220.0,"August 1, 2004",Duke
1510,DJ Steward,6,Boston Celtics,26.0,INACT,PG,G,"6' 1""",162.0,"October 2, 2001",Duke
1511,Noah Clowney,18,Brooklyn Nets,21.0,ACT,C,C,"6' 9""",210.0,"July 14, 2004",Alabama
1512,Gradey Dick,30,Toronto Raptors,1.0,ACT,SF,F,"6' 6""",200.0,"November 20, 2003",Kansas
1513,Ricky Council IV,17,Philadelphia 76ers,16.0,ACT,SF,F,"6' 6""",207.0,"August 3, 2001",Arkansas
1514,Filip Petrusev,19,Sacramento Kings,33.0,INACT,PF,F,"6' 11""",225.0,"April 15, 2000",Gonzaga
1515,Julian Phillips,22,Chicago Bulls,15.0,QUES,PF,F,"6' 8""",198.0,"November 5, 2003",Tennessee
1516,Onuralp Bitim,22,Chicago Bulls,17.0,QUES,SF,F,"6' 6""",215.0,"March 31, 1999",
1517,Ben Sheppard,2,Indiana Pacers,26.0,ACT,PG,G,"6' 6""",190.0,"July 16, 2001",Belmont
1518,Emoni Bates,7,Cleveland Cavaliers,21.0,ACT,SG,G,"6' 8""",170.0,"January 28, 2004",Eastern Michigan
1519,Pete Nance,7,Cleveland Cavaliers,8.0,ACT,C,C,"6' 10""",225.0,"February 19, 2000",North Carolina
1520,Tosan Evbuomwan,26,Detroit Pistons,18.0,ACT,PF,F,"6' 7""",217.0,"February 16, 2001",Princeton
1521,Oscar Tshiebwe,2,Indiana Pacers,44.0,ACT,C,C,"6' 8""",255.0,"November 27, 1999",Kentucky
1522,Malcolm Cazalon,26,Detroit Pistons,20.0,INACT,SG,G,"6' 6""",185.0,"August 27, 2001",
1523,Jazian Gortman,25,Milwaukee Bucks,36.0,INACT,PG,G,"6' 2""",184.0,"March 14, 2003",
1524,Andre Jackson Jr.,25,Milwaukee Bucks,44.0,ACT,PG,G,"6' 6""",209.0,"November 13, 2001",UConn
1525,Amari Bailey,27,Charlotte Hornets,10.0,ACT,SG,G,"6' 3""",185.0,"February 17, 2004",UCLA
1526,Leaky Black,27,Charlotte Hornets,12.0,ACT,PF,F,"6' 6""",209.0,"June 14, 1999",North Carolina
1527,Kobe Bufkin,5,Atlanta Hawks,4.0,ACT,PG,G,"6' 5""",195.0,"September 21, 2003",Michigan
1528,Mouhamed Gueye,5,Atlanta Hawks,18.0,ACT,C,C,"6' 10""",210.0,"November 9, 2002",Washington State
1529,Bilal Coulibaly,29,Washington Wizards,0.0,QUES,SG,G,"6' 8""",195.0,"July 26, 2004",
1530,Tristan Vukcevic,29,Washington Wizards,0.0,QUES,PF,F,"6' 11""",223.0,"March 11, 2003",
1531,Jaime Jaquez Jr.,20,Miami Heat,11.0,ACT,PF,F,"6' 6""",225.0,"February 18, 2001",UCLA
1532,Anthony Black,4,Orlando Magic,0.0,ACT,SG,G,"6' 7""",200.0,"January 20, 2004",Arkansas
1533,Jett Howard,4,Orlando Magic,13.0,ACT,SG,G,"6' 6""",215.0,"September 14, 2003",Michigan
1534,Kobe Brown,23,Los Angeles Clippers,21.0,ACT,SF,F,"6' 7""",250.0,"January 1, 2000",Missouri
1535,Damion Baugh,12,Los Angeles Lakers,18.0,INACT,SG,G,"6' 4""",194.0,"August 3, 2000",TCU
1536,Jordan Miller,23,Los Angeles Clippers,11.0,ACT,SG,G,"6' 5""",194.0,"January 23, 2000",Miami (FL)
1537,Jordan Ford,19,Sacramento Kings,31.0,ACT,PG,G,"6' 1""",175.0,"May 26, 1998",Saint Mary's
1538,Colin Castleton,12,Los Angeles Lakers,14.0,ACT,C,C,"6' 10""",250.0,"May 25, 2000",Florida
1539,Colby Jones,19,Sacramento Kings,20.0,ACT,SF,F,"6' 6""",207.0,"May 28, 2002",Xavier
1540,Trayce Jackson-Davis,21,Golden State Warriors,32.0,ACT,C,C,"6' 9""",245.0,"February 22, 2000",Indiana
1541,Brandin Podziemski,21,Golden State Warriors,2.0,ACT,PG,G,"6' 4""",205.0,"February 25, 2003",Santa Clara
1542,Dexter Dennis,14,Dallas Mavericks,17.0,INACT,SF,F,"6' 5""",210.0,"February 9, 1999",Texas A&M
1543,Jordan Hawkins,9,New Orleans Pelicans,24.0,ACT,PG,G,"6' 5""",190.0,"April 29, 2002",UConn
1544,Trey Jemison,11,Memphis Grizzlies,55.0,ACT,C,C,"6' 10""",260.0,"November 28, 1999",UAB
1545,Dereck Lively II,14,Dallas Mavericks,2.0,ACT,C,C,"7' 1""",230.0,"February 12, 2004",Duke
1546,Jermaine Samuels Jr.,15,Houston Rockets,0.0,ACT,PF,F,"6' 6""",230.0,"November 13, 1998",Villanova
1547,Matthew Mayer,15,Houston Rockets,60.0,INACT,PF,F,"6' 9""",225.0,"September 23, 1999",Illinois
1548,Timmy Allen,11,Memphis Grizzlies,0.0,ACT,SG,G,"6' 6""",210.0,"January 9, 2000",Texas
1549,Charles Bediako,28,San Antonio Spurs,27.0,INACT,C,C,"7' 0""",225.0,"March 10, 2002",Alabama
1550,Sidy Cissoko,28,San Antonio Spurs,25.0,INACT,SF,F,"6' 6""",200.0,"April 2, 2004",
1551,GG Jackson II,11,Memphis Grizzlies,45.0,ACT,SF,F,"6' 9""",210.0,"December 17, 2004",South Carolina
1552,Toumani Camara,10,Portland Trail Blazers,33.0,QUES,SF,F,"6' 7""",226.0,"May 8, 2000",Dayton
1553,Keyontae Johnson,13,Oklahoma City Thunder,18.0,ACT,SG,G,"6' 4""",230.0,"May 24, 2000",Kansas State
1554,Vasilije Micic,27,Charlotte Hornets,22.0,ACT,SG,G,"6' 3""",188.0,"January 13, 1994",
1555,George Conditt IV,10,Portland Trail Blazers,16.0,INACT,PF,F,"6' 9""",234.0,"August 22, 2000",Iowa State
1556,Jaylen Clark,1,Minnesota Timberwolves,0.0,INACT,SF,F,"6' 4""",205.0,"October 13, 2001",UCLA
1557,Leonard Miller,1,Minnesota Timberwolves,33.0,INACT,SF,F,"6' 10""",210.0,"November 26, 2003",
1558,Keyonte George,3,Utah Jazz,3.0,ACT,PG,G,"6' 4""",185.0,"November 8, 2003",Baylor
1559,Taylor Hendricks,3,Utah Jazz,0.0,ACT,SF,F,"6' 9""",215.0,"November 22, 2003",UCF
1560,Julian Strawther,16,Denver Nuggets,3.0,ACT,SF,F,"6' 6""",205.0,"April 18, 2002",Gonzaga
1561,Jalen Pickett,16,Denver Nuggets,24.0,ACT,PG,G,"6' 2""",202.0,"October 22, 1999",Penn State
1562,Jalen Wilson,18,Brooklyn Nets,22.0,ACT,SG,G,"6' 6""",220.0,"November 4, 2000",Kansas
1563,Terquavion Smith,17,Philadelphia 76ers,23.0,ACT,SG,G,"6' 4""",160.0,"December 31, 2002",North Carolina State
1564,Darryl Morsell,30,Toronto Raptors,0.0,INACT,SG,G,"6' 5""",205.0,"February 18, 1999",Marquette
1565,Craig Porter Jr.,7,Cleveland Cavaliers,9.0,INACT,SG,G,"6' 1""",180.0,"February 26, 2000",Wichita State
1566,Azuolas Tubelis,17,Philadelphia 76ers,20.0,INACT,C,C,"6' 11""",245.0,"March 22, 2002",Arizona
1567,Markquis Nowell,30,Toronto Raptors,24.0,INACT,SG,G,"5' 7""",160.0,"December 25, 1999",Kansas State
1568,Justin Powell,7,Cleveland Cavaliers,24.0,INACT,SF,F,"6' 6""",197.0,"May 9, 2001",Washington State
1569,Adama Sanogo,22,Chicago Bulls,21.0,ACT,C,C,"6' 9""",245.0,"February 12, 2002",UConn
1570,Marcus Sasser,26,Detroit Pistons,25.0,ACT,SG,G,"6' 2""",195.0,"September 21, 2000",Houston
1571,Chris Livingston,25,Milwaukee Bucks,7.0,ACT,PF,F,"6' 6""",220.0,"October 15, 2003",Kentucky
1572,Jarace Walker,2,Indiana Pacers,5.0,ACT,SF,F,"6' 7""",235.0,"September 4, 2003",Houston
1573,Omari Moore,25,Milwaukee Bucks,13.0,INACT,PG,G,"6' 6""",195.0,"September 18, 2000",San Jose State
1574,Isaiah Wong,2,Indiana Pacers,21.0,ACT,PG,G,"6' 3""",185.0,"January 28, 2001",Miami (FL)
1575,Ausar Thompson,26,Detroit Pistons,9.0,QUES,PF,F,"6' 6""",205.0,"January 30, 2003",
1576,Tevian Jones,9,New Orleans Pelicans,55.0,INACT,SF,F,"6' 7""",197.0,"June 29, 2000",Southern Utah
1577,Drew Timme,25,Milwaukee Bucks,26.0,INACT,C,C,"6' 10""",235.0,"September 9, 2000",Gonzaga
1578,Cason Wallace,13,Oklahoma City Thunder,22.0,ACT,PG,G,"6' 3""",195.0,"November 7, 2003",Kentucky
1579,Au'Diese Toney,16,Denver Nuggets,,INACT,SG,G,"6' 6""",205.0,"November 12, 1999",Arkansas
1580,Hunter Tyson,16,Denver Nuggets,4.0,ACT,SG,G,"6' 8""",215.0,"June 13, 2000",Clemson
1581,Izaiah Brockington,9,New Orleans Pelicans,21.0,INACT,PG,G,"6' 4""",196.0,"July 12, 1999",Iowa State
1582,Bryson Williams,23,Los Angeles Clippers,,INACT,F,F,"6' 8""",240.0,"April 25, 1998",Texas Tech
1583,Amen Thompson,15,Houston Rockets,1.0,ACT,PG,G,"6' 7""",200.0,"January 30, 2003",
1584,Sir'Jabari Rice,28,San Antonio Spurs,11.0,INACT,SG,G,"6' 4""",180.0,"December 28, 1998",Texas
1585,Cam Whitmore,15,Houston Rockets,7.0,ACT,SG,G,"6' 7""",230.0,"July 8, 2004",Villanova
1586,Victor Wembanyama,28,San Antonio Spurs,1.0,QUES,C,C,"7' 4""",210.0,"January 4, 2004",
1587,Jalen Slawson,19,Sacramento Kings,18.0,ACT,PF,F,"6' 7""",215.0,"October 22, 1999",Furman
1588,Sasha Vezenkov,19,Sacramento Kings,7.0,ACT,SF,F,"6' 8""",225.0,"August 6, 1995",
1589,Maxwell Lewis,12,Los Angeles Lakers,21.0,ACT,PF,F,"6' 7""",195.0,"July 27, 2002",Pepperdine
1590,Alex Fudge,14,Dallas Mavericks,3.0,ACT,PF,F,"6' 8""",200.0,"May 6, 2003",Louisiana
1591,D'Moi Hodge,12,Los Angeles Lakers,55.0,INACT,SF,F,"6' 3""",188.0,"December 20, 1998",Missouri
1593,D.J. Carton,30,Toronto Raptors,3.0,QUES,PG,G,"6' 2""",200.0,"August 5, 2000",Marquette
1594,Brandon Miller,27,Charlotte Hornets,24.0,QUES,SG,G,"6' 7""",200.0,"November 22, 2002",Alabama
1595,Nick Smith Jr.,27,Charlotte Hornets,8.0,ACT,PG,G,"6' 2""",185.0,"April 18, 2004",Arkansas
1596,Nathan Mensah,27,Charlotte Hornets,31.0,INACT,C,C,"6' 10""",230.0,"April 9, 1998",San Diego State
1597,Seth Lundy,5,Atlanta Hawks,3.0,QUES,SG,G,"6' 4""",220.0,"April 2, 2000",Penn State
1598,Miles Norris,5,Atlanta Hawks,0.0,INACT,PF,F,"6' 7""",220.0,"April 15, 2000",UC Santa Barbara
1599,Taze Moore,10,Portland Trail Blazers,76.0,INACT,SF,F,"6' 5""",195.0,"June 29, 1998",Houston
1600,Olivier-Maxence Prosper,14,Dallas Mavericks,18.0,ACT,SF,F,"6' 7""",230.0,"July 3, 2002",Marquette
1601,Jalen Hood-Schifino,12,Los Angeles Lakers,0.0,INACT,PG,G,"6' 5""",215.0,"June 19, 2003",Indiana
1602,Brice Sensabaugh,3,Utah Jazz,8.0,ACT,SG,G,"6' 5""",235.0,"October 30, 2003",Ohio State
1603,Scoot Henderson,10,Portland Trail Blazers,0.0,QUES,PG,G,"6' 3""",202.0,"February 3, 2004",
1604,Kris Murray,10,Portland Trail Blazers,8.0,ACT,PF,F,"6' 8""",210.0,"August 19, 2000",Iowa
1605,Rayan Rupert,10,Portland Trail Blazers,72.0,ACT,PG,G,"6' 6""",185.0,"May 31, 2004",
1606,Duop Reath,10,Portland Trail Blazers,26.0,ACT,PF,F,"6' 9""",245.0,"June 26, 1996",LSU
1610,Drew Peterson,6,Boston Celtics,13.0,ACT,SF,F,"6' 9""",205.0,"November 9, 1999",USC
1611,Henri Drell,22,Chicago Bulls,77.0,ACT,PF,F,"6' 8""",185.0,"April 25, 2000",
1612,Dmytro Skapintsev,8,New York Knicks,14.0,INACT,C,C,"7' 1""",260.0,"May 12, 1998",
1613,Matthew Hurt,11,Memphis Grizzlies,20.0,INACT,C,C,"6' 9""",233.0,"April 20, 2000",Duke
1614,Adam Flagler,13,Oklahoma City Thunder,14.0,ACT,PG,G,"6' 3""",185.0,"December 1, 1999",Baylor
1615,Andrew Funk,22,Chicago Bulls,30.0,ACT,SG,G,"6' 5""",200.0,"September 21, 1999",Penn State
1616,Jaylin Galloway,25,Milwaukee Bucks,0.0,INACT,SG,G,"6' 7""",190.0,"December 21, 2002",
1617,Taevion Kinsey,3,Utah Jazz,15.0,INACT,SG,G,"6' 5""",190.0,"March 10, 2000",Marshall
1618,Maozinha Pereira,11,Memphis Grizzlies,25.0,INACT,SF,F,"6' 8""",177.0,"August 28, 2000",
1619,Malik Williams,30,Toronto Raptors,35.0,ACT,C,C,"6' 11""",250.0,"August 26, 1998",Louisville
